type,table_name,column_name,full_type,is_nullable,col_default
COL,order_items,quantity,numeric,NO,null
COL,order_items,unit_price,numeric,NO,null
COL,order_items,discount_amount,numeric,YES,0
COL,order_items,tax_amount,numeric,YES,0
COL,order_items,total_price,numeric,NO,null
COL,order_items,notes,text,YES,null
COL,order_items,created_at,timestamp with time zone,YES,now()
COL,order_items,updated_at,timestamp with time zone,YES,now()
COL,orders,id,uuid,NO,gen_random_uuid()
COL,orders,tenant_id,uuid,NO,null
COL,orders,company_id,uuid,YES,null
COL,orders,order_number,character varying(50),NO,null
COL,orders,customer_id,uuid,YES,null
COL,orders,guest_checkout_id,uuid,YES,null
COL,orders,cart_id,uuid,YES,null
COL,orders,subtotal,numeric,NO,0
COL,orders,discount_amount,numeric,YES,0
COL,orders,tax_amount,numeric,YES,0
COL,orders,shipping_amount,numeric,YES,0
COL,orders,total_amount,numeric,NO,0
COL,orders,currency,character varying(3),YES,'USD'::character varying
COL,orders,status,character varying(50),YES,'pending'::character varying
COL,orders,payment_status,character varying(50),YES,'pending'::character varying
COL,orders,payment_method,character varying(50),YES,null
COL,orders,payment_transaction_id,character varying(255),YES,null
COL,orders,paid_at,timestamp with time zone,YES,null
COL,orders,shipping_method,character varying(100),YES,null
COL,orders,tracking_number,character varying(255),YES,null
COL,orders,shipped_at,timestamp with time zone,YES,null
COL,orders,delivered_at,timestamp with time zone,YES,null
COL,orders,customer_notes,text,YES,null
COL,orders,admin_notes,text,YES,null
COL,orders,created_at,timestamp with time zone,YES,now()
COL,orders,updated_at,timestamp with time zone,YES,now()
COL,orders,cancelled_at,timestamp with time zone,YES,null
COL,partner_allowed_products,id,uuid,NO,gen_random_uuid()
COL,partner_allowed_products,partner_id,uuid,NO,null
COL,partner_allowed_products,product_id,uuid,NO,null
COL,partner_allowed_products,commission_rate,numeric,YES,0
COL,partner_allowed_products,can_sell,boolean,YES,true
COL,partner_allowed_products,can_support,boolean,YES,false
COL,partner_allowed_products,created_at,timestamp with time zone,YES,now()
COL,partner_allowed_products,created_by,uuid,YES,null
COL,partner_allowed_products,updated_at,timestamp with time zone,YES,now()
COL,partners,id,uuid,NO,gen_random_uuid()
COL,partners,code,character varying(50),NO,null
COL,partners,name,character varying(200),NO,null
COL,partners,name_ar,character varying(200),YES,null
COL,partners,email,character varying(200),NO,null
COL,partners,phone,character varying(50),YES,null
COL,partners,partner_type,character varying(20),NO,'reseller'::character varying
COL,partners,commission_rate,numeric,YES,10.00
COL,partners,country,character varying(100),YES,null
COL,partners,website,character varying(200),YES,null
COL,partners,logo_url,text,YES,null
COL,partners,settings,jsonb,YES,'{}'::jsonb
COL,partners,is_active,boolean,YES,true
COL,partners,created_at,timestamp with time zone,YES,now()
COL,partners,updated_at,timestamp with time zone,YES,now()
COL,payment_receipts,id,uuid,NO,gen_random_uuid()
COL,payment_receipts,tenant_id,uuid,NO,null
COL,payment_receipts,company_id,uuid,NO,null
COL,payment_receipts,branch_id,uuid,YES,null
COL,payment_receipts,receipt_number,character varying(50),NO,null
COL,payment_receipts,receipt_date,date,NO,CURRENT_DATE
COL,payment_receipts,customer_id,uuid,YES,null
COL,payment_receipts,customer_name,character varying(200),YES,null
COL,payment_receipts,amount,numeric,NO,null
COL,payment_receipts,payment_method,character varying(50),YES,'cash'::character varying
COL,payment_receipts,status,character varying(20),YES,'draft'::character varying
COL,payment_receipts,currency,character varying(3),YES,'SAR'::character varying
COL,payment_receipts,exchange_rate,numeric,YES,1
COL,payment_receipts,journal_entry_id,uuid,YES,null
COL,payment_receipts,notes,text,YES,null
COL,payment_receipts,created_by,uuid,YES,null
COL,payment_receipts,created_at,timestamp with time zone,YES,now()
COL,payment_receipts,updated_at,timestamp with time zone,YES,now()
COL,payment_vouchers,id,uuid,NO,gen_random_uuid()
COL,payment_vouchers,tenant_id,uuid,NO,null
COL,payment_vouchers,company_id,uuid,NO,null
COL,payment_vouchers,branch_id,uuid,YES,null
COL,payment_vouchers,voucher_number,character varying(50),NO,null
COL,payment_vouchers,voucher_date,date,NO,CURRENT_DATE
COL,payment_vouchers,supplier_id,uuid,YES,null
COL,payment_vouchers,supplier_name,character varying(200),YES,null
COL,payment_vouchers,amount,numeric,NO,null
COL,payment_vouchers,payment_method,character varying(50),YES,'cash'::character varying
COL,payment_vouchers,status,character varying(20),YES,'draft'::character varying
COL,payment_vouchers,currency,character varying(3),YES,'SAR'::character varying
COL,payment_vouchers,exchange_rate,numeric,YES,1
COL,payment_vouchers,journal_entry_id,uuid,YES,null
COL,payment_vouchers,notes,text,YES,null
COL,payment_vouchers,created_by,uuid,YES,null
COL,payment_vouchers,created_at,timestamp with time zone,YES,now()
COL,payment_vouchers,updated_at,timestamp with time zone,YES,now()
COL,payment_vouchers,shipment_id,uuid,YES,null
COL,payment_vouchers,purchase_invoice_id,uuid,YES,null
COL,payment_vouchers,payment_number,character varying(50),YES,null
COL,payment_vouchers,customer_id,uuid,YES,null
COL,payment_vouchers,sales_invoice_id,uuid,YES,null
COL,payment_vouchers,type,character varying(20),YES,'payment'::character varying
COL,plan_module_features,id,uuid,NO,gen_random_uuid()
COL,plan_module_features,plan_id,uuid,NO,null
COL,plan_module_features,module_code,character varying(50),NO,null
COL,plan_module_features,feature_code,character varying(100),NO,null
COL,plan_module_features,is_enabled,boolean,YES,true
COL,plan_module_features,notes,text,YES,null
COL,plan_module_features,created_at,timestamp with time zone,YES,now()
COL,plan_module_features,updated_at,timestamp with time zone,YES,now()
COL,plan_modules,id,uuid,NO,gen_random_uuid()
COL,plan_modules,plan_id,uuid,NO,null
COL,plan_modules,module_id,uuid,NO,null
COL,plan_modules,is_enabled,boolean,YES,true
COL,plan_modules,is_core,boolean,YES,false
COL,plan_modules,display_order,integer,YES,0
COL,plan_modules,created_at,timestamp with time zone,YES,now()
COL,plan_modules,updated_at,timestamp with time zone,YES,now()
COL,plan_ui_tabs,id,uuid,NO,gen_random_uuid()
COL,plan_ui_tabs,plan_id,uuid,NO,null
COL,plan_ui_tabs,tab_code,character varying(100),NO,null
COL,plan_ui_tabs,is_included,boolean,YES,true
COL,plan_ui_tabs,created_at,timestamp with time zone,YES,now()
COL,plan_ui_tabs,updated_at,timestamp with time zone,YES,now()
COL,price_list_items,id,uuid,NO,gen_random_uuid()
COL,price_list_items,tenant_id,uuid,NO,null
COL,price_list_items,company_id,uuid,YES,null
COL,price_list_items,price_list_id,uuid,NO,null
COL,price_list_items,product_id,uuid,NO,null
COL,price_list_items,price,numeric,NO,null
COL,price_list_items,discount_percentage,numeric,YES,0
COL,price_list_items,min_quantity,numeric,YES,1
COL,price_list_items,max_quantity,numeric,YES,null
COL,price_list_items,created_at,timestamp with time zone,YES,now()
COL,price_list_items,updated_at,timestamp with time zone,YES,now()
COL,price_lists,id,uuid,NO,gen_random_uuid()
COL,price_lists,tenant_id,uuid,NO,null
COL,price_lists,company_id,uuid,YES,null
COL,price_lists,code,character varying(50),NO,null
COL,price_lists,name,character varying(200),NO,null
COL,price_lists,description,text,YES,null
COL,price_lists,currency,character varying(3),YES,'USD'::character varying
COL,price_lists,is_active,boolean,YES,true
COL,price_lists,valid_from,timestamp with time zone,YES,null
COL,price_lists,valid_to,timestamp with time zone,YES,null
COL,price_lists,created_at,timestamp with time zone,YES,now()
COL,price_lists,updated_at,timestamp with time zone,YES,now()
COL,price_lists,created_by,uuid,YES,null
COL,price_lists,updated_by,uuid,YES,null
COL,price_lists,name_ar,character varying(200),YES,null
COL,price_lists,name_de,character varying(200),YES,null
COL,price_lists,name_tr,character varying(200),YES,null
COL,price_lists,name_ru,character varying(200),YES,null
COL,price_lists,name_uk,character varying(200),YES,null
COL,price_lists,name_it,character varying(200),YES,null
COL,price_lists,name_pl,character varying(200),YES,null
COL,price_lists,name_ro,character varying(200),YES,null
COL,product_categories,id,uuid,NO,uuid_generate_v4()
COL,product_categories,company_id,uuid,YES,null
COL,product_categories,code,character varying(50),NO,null
COL,product_categories,name,character varying(255),NO,null
COL,product_categories,name_en,character varying(255),YES,null
COL,product_categories,parent_id,uuid,YES,null
COL,product_categories,category_type,character varying(50),YES,null
COL,product_categories,default_income_account_id,uuid,YES,null
COL,product_categories,default_expense_account_id,uuid,YES,null
COL,product_categories,default_inventory_account_id,uuid,YES,null
COL,product_categories,is_active,boolean,YES,true
COL,product_categories,is_visible_online,boolean,YES,true
COL,product_categories,display_order,integer,YES,0
COL,product_categories,tenant_id,uuid,YES,null
COL,product_categories,created_at,timestamp with time zone,YES,now()
COL,product_categories,updated_at,timestamp with time zone,YES,now()
COL,product_customer_access,id,uuid,NO,gen_random_uuid()
COL,product_customer_access,tenant_id,uuid,NO,null
COL,product_customer_access,product_id,uuid,NO,null
COL,product_customer_access,customer_id,uuid,YES,null
COL,product_customer_access,customer_group_id,uuid,YES,null
COL,product_customer_access,access_type,character varying(20),YES,'allow'::character varying
COL,product_customer_access,notes,text,YES,null
COL,product_customer_access,valid_from,date,YES,null
COL,product_customer_access,valid_to,date,YES,null
COL,product_customer_access,is_active,boolean,YES,true
COL,product_customer_access,created_at,timestamp with time zone,YES,now()
COL,product_customer_access,created_by,uuid,YES,null
COL,product_customer_access,updated_at,timestamp with time zone,YES,now()
COL,product_review_stats,id,uuid,NO,gen_random_uuid()
COL,product_review_stats,tenant_id,uuid,NO,null
COL,product_review_stats,product_id,uuid,NO,null
COL,product_review_stats,total_reviews,integer,YES,0
COL,product_review_stats,average_rating,numeric,YES,0
COL,product_review_stats,rating_5_count,integer,YES,0
COL,product_review_stats,rating_4_count,integer,YES,0
COL,product_review_stats,rating_3_count,integer,YES,0
COL,product_review_stats,rating_2_count,integer,YES,0
COL,product_review_stats,rating_1_count,integer,YES,0
COL,product_review_stats,verified_reviews_count,integer,YES,0
COL,product_review_stats,verified_average_rating,numeric,YES,0
COL,product_review_stats,updated_at,timestamp with time zone,YES,now()
COL,product_review_stats,created_at,timestamp with time zone,YES,now()
COL,product_reviews,id,uuid,NO,gen_random_uuid()
COL,product_reviews,tenant_id,uuid,NO,null
COL,product_reviews,company_id,uuid,YES,null
COL,product_reviews,product_id,uuid,NO,null
COL,product_reviews,customer_id,uuid,YES,null
COL,product_reviews,order_id,uuid,YES,null
COL,product_reviews,rating,integer,NO,null
COL,product_reviews,title,character varying(200),NO,null
COL,product_reviews,review_text,text,NO,null
COL,product_reviews,images,jsonb,YES,'[]'::jsonb
COL,product_reviews,status,character varying(50),YES,'pending'::character varying
COL,product_reviews,is_verified_purchase,boolean,YES,false
COL,product_reviews,helpful_count,integer,YES,0
COL,product_reviews,not_helpful_count,integer,YES,0
COL,product_reviews,seller_response,text,YES,null
COL,product_reviews,seller_response_at,timestamp with time zone,YES,null
COL,product_reviews,is_reported,boolean,YES,false
COL,product_reviews,report_reason,text,YES,null
COL,product_reviews,reported_at,timestamp with time zone,YES,null
COL,product_reviews,created_at,timestamp with time zone,YES,now()
COL,product_reviews,updated_at,timestamp with time zone,YES,now()
COL,product_reviews,approved_at,timestamp with time zone,YES,null
COL,product_uom_conversions,id,uuid,NO,uuid_generate_v4()
COL,product_uom_conversions,product_id,uuid,YES,null
COL,product_uom_conversions,from_uom,character varying(20),NO,null
COL,product_uom_conversions,to_uom,character varying(20),NO,null
COL,product_uom_conversions,conversion_factor,numeric,NO,null
COL,product_uom_conversions,is_informational,boolean,YES,false
COL,product_uom_conversions,tenant_id,uuid,YES,null
COL,product_uom_conversions,created_at,timestamp with time zone,YES,now()
COL,product_uom_conversions,updated_at,timestamp with time zone,YES,now()
COL,product_variants,id,uuid,NO,gen_random_uuid()
COL,product_variants,tenant_id,uuid,NO,null
COL,product_variants,product_id,uuid,NO,null
COL,product_variants,sku,character varying(100),NO,null
COL,product_variants,name_ar,character varying(300),YES,null
COL,product_variants,created_at,timestamp with time zone,YES,now()
COL,products,id,uuid,NO,uuid_generate_v4()
COL,products,company_id,uuid,YES,null
COL,products,sku,character varying(50),NO,null
COL,products,name,character varying(255),NO,null
COL,products,name_en,character varying(255),YES,null
COL,products,category_id,uuid,YES,null
COL,products,product_type,character varying(50),NO,'standard'::character varying
COL,products,base_uom,character varying(20),NO,'PCS'::character varying
COL,products,cost_price,numeric,YES,0
COL,products,selling_price,numeric,YES,0
COL,products,currency_code,character varying(3),YES,'SAR'::character varying
COL,products,track_serial,boolean,YES,false
COL,products,track_batch,boolean,YES,false
COL,products,track_expiry,boolean,YES,false
COL,products,is_fabric,boolean,YES,false
COL,products,fabric_width,numeric,YES,null
COL,products,fabric_weight_per_meter,numeric,YES,null
COL,products,is_gold,boolean,YES,false
COL,products,gold_karat,integer,YES,null
COL,products,gold_weight_grams,numeric,YES,null
COL,products,making_charge_type,character varying(20),YES,null
COL,products,making_charge,numeric,YES,null
COL,products,attributes,jsonb,YES,'{}'::jsonb
COL,products,income_account_id,uuid,YES,null
COL,products,expense_account_id,uuid,YES,null
COL,products,inventory_account_id,uuid,YES,null
COL,products,reorder_level,numeric,YES,0
COL,products,minimum_stock,numeric,YES,0
COL,products,maximum_stock,numeric,YES,null
COL,products,is_active,boolean,YES,true
COL,products,is_sellable,boolean,YES,true
COL,products,is_purchasable,boolean,YES,true
COL,products,created_at,timestamp with time zone,YES,now()
COL,products,updated_at,timestamp with time zone,YES,now()
COL,products,is_visible_online,boolean,YES,true
COL,products,is_featured,boolean,YES,false
COL,products,images,jsonb,YES,'[]'::jsonb
COL,products,barcode,character varying(100),YES,null
COL,products,slug,character varying(200),YES,null
COL,products,default_price,numeric,YES,0
COL,products,status,character varying(50),YES,'active'::character varying
COL,products,brand_id,uuid,YES,null
COL,products,name_ar,character varying(200),YES,null
COL,products,name_de,character varying(200),YES,null
COL,products,name_tr,character varying(200),YES,null
COL,products,name_ru,character varying(200),YES,null
COL,products,name_uk,character varying(200),YES,null
COL,products,name_it,character varying(200),YES,null
COL,products,name_pl,character varying(200),YES,null
COL,products,name_ro,character varying(200),YES,null
COL,products,description,text,YES,null
COL,products,tenant_id,uuid,NO,null
COL,promotional_discounts,id,uuid,NO,gen_random_uuid()
COL,promotional_discounts,code,character varying(50),NO,null
COL,promotional_discounts,name_ar,character varying(200),NO,null
COL,promotional_discounts,name_en,character varying(200),YES,null
COL,promotional_discounts,name_de,character varying(200),YES,null
COL,promotional_discounts,name_tr,character varying(200),YES,null
COL,promotional_discounts,name_ru,character varying(200),YES,null
COL,promotional_discounts,name_uk,character varying(200),YES,null
COL,promotional_discounts,name_it,character varying(200),YES,null
COL,promotional_discounts,name_pl,character varying(200),YES,null
COL,promotional_discounts,name_ro,character varying(200),YES,null
COL,promotional_discounts,description,text,YES,null
COL,promotional_discounts,discount_percentage,integer,NO,null
COL,promotional_discounts,valid_from,timestamp with time zone,NO,null
COL,promotional_discounts,valid_to,timestamp with time zone,NO,null
COL,promotional_discounts,applicable_plans,jsonb,YES,'[]'::jsonb
COL,promotional_discounts,applies_to,character varying(20),YES,'both'::character varying
COL,promotional_discounts,is_active,boolean,YES,true
COL,promotional_discounts,auto_apply,boolean,YES,true
COL,promotional_discounts,priority,integer,YES,0
COL,promotional_discounts,created_at,timestamp with time zone,YES,now()
COL,promotional_discounts,created_by,uuid,YES,null
COL,promotional_discounts,updated_at,timestamp with time zone,YES,now()
COL,purchase_invoice_items,id,uuid,NO,gen_random_uuid()
COL,purchase_invoice_items,tenant_id,uuid,NO,null
COL,purchase_invoice_items,invoice_id,uuid,NO,null
COL,purchase_invoice_items,line_number,integer,YES,null
COL,purchase_invoice_items,product_id,uuid,YES,null
COL,purchase_invoice_items,variant_id,uuid,YES,null
COL,purchase_invoice_items,description,text,YES,null
COL,purchase_invoice_items,quantity,numeric,NO,null
COL,purchase_invoice_items,unit_id,uuid,YES,null
COL,purchase_invoice_items,unit_price,numeric,YES,0
COL,purchase_invoice_items,discount_percentage,numeric,YES,0
COL,purchase_invoice_items,discount_amount,numeric,YES,0
COL,purchase_invoice_items,subtotal,numeric,YES,0
COL,purchase_invoice_items,tax_percentage,numeric,YES,0
COL,purchase_invoice_items,tax_amount,numeric,YES,0
COL,purchase_invoice_items,total,numeric,YES,0
COL,purchase_invoice_items,unit_cost,numeric,YES,null
COL,purchase_invoice_items,total_cost,numeric,YES,null
COL,purchase_invoice_items,warehouse_id,uuid,YES,null
COL,purchase_invoice_items,notes,text,YES,null
COL,purchase_invoice_items,created_at,timestamp with time zone,YES,now()
COL,purchase_invoice_items,updated_at,timestamp with time zone,YES,now()
COL,purchase_invoice_items,material_id,uuid,YES,null
COL,purchase_invoices,id,uuid,NO,gen_random_uuid()
COL,purchase_invoices,tenant_id,uuid,NO,null
COL,purchase_invoices,company_id,uuid,NO,null
COL,purchase_invoices,branch_id,uuid,YES,null
COL,purchase_invoices,invoice_number,character varying(50),NO,null
COL,purchase_invoices,invoice_date,date,NO,CURRENT_DATE
COL,purchase_invoices,due_date,date,YES,null
COL,purchase_invoices,supplier_id,uuid,YES,null
COL,purchase_invoices,supplier_name,character varying(200),YES,null
COL,purchase_invoices,status,character varying(20),YES,'draft'::character varying
COL,purchase_invoices,is_posted,boolean,YES,false
COL,purchase_invoices,posted_at,timestamp with time zone,YES,null
COL,purchase_invoices,subtotal,numeric,YES,0
COL,purchase_invoices,discount_amount,numeric,YES,0
COL,purchase_invoices,tax_amount,numeric,YES,0
COL,purchase_invoices,total_amount,numeric,YES,0
COL,purchase_invoices,currency,character varying(3),YES,'SAR'::character varying
COL,purchase_invoices,exchange_rate,numeric,YES,1
COL,purchase_invoices,journal_entry_id,uuid,YES,null
COL,purchase_invoices,notes,text,YES,null
COL,purchase_invoices,created_by,uuid,YES,null
COL,purchase_invoices,created_at,timestamp with time zone,YES,now()
COL,purchase_invoices,updated_at,timestamp with time zone,YES,now()
COL,purchase_invoices,shipment_id,uuid,YES,null
COL,purchase_invoices,expenses,jsonb,YES,'[]'::jsonb
COL,purchase_invoices,expenses_total,numeric,YES,0
COL,purchase_invoices,attachments,jsonb,YES,'[]'::jsonb
COL,purchase_invoices,supplier_invoice_number,text,YES,null
COL,purchase_invoices,supplier_invoice_date,date,YES,null
COL,purchase_invoices,supplier_notes,text,YES,null
COL,purchase_invoices,confirmation_status,character varying(30),YES,'draft'::character varying
COL,purchase_invoices,confirmed_at,timestamp with time zone,YES,null
COL,purchase_invoices,confirmed_by,uuid,YES,null
COL,purchase_invoices,approval_status,character varying(30),YES,null
COL,purchase_invoices,approved_by,uuid,YES,null
COL,purchase_invoices,approved_at,timestamp with time zone,YES,null
COL,purchase_invoices,approval_notes,text,YES,null
COL,purchase_invoices,warehouse_id,uuid,YES,null
COL,purchase_invoices,receipt_mode,text,NO,'direct'::text
COL,purchase_invoices,receiving_status,character varying(50),YES,'pending'::character varying
COL,purchase_invoices,order_id,uuid,YES,null
COL,purchase_order_items,id,uuid,NO,gen_random_uuid()
COL,purchase_order_items,tenant_id,uuid,NO,null
COL,purchase_order_items,order_id,uuid,NO,null
COL,purchase_order_items,line_number,integer,YES,1
COL,purchase_order_items,product_id,uuid,YES,null
COL,purchase_order_items,material_id,uuid,YES,null
COL,purchase_order_items,variant_id,uuid,YES,null
COL,purchase_order_items,description,text,NO,''::text
COL,purchase_order_items,quantity,numeric,NO,0
COL,purchase_order_items,unit,character varying(20),YES,null
COL,purchase_order_items,unit_price,numeric,NO,0
COL,purchase_order_items,discount_amount,numeric,YES,0
COL,purchase_order_items,tax_rate,numeric,YES,0
COL,purchase_order_items,tax_amount,numeric,YES,0
COL,purchase_order_items,subtotal,numeric,NO,0
COL,purchase_order_items,total,numeric,NO,0
COL,purchase_order_items,received_quantity,numeric,YES,0
COL,purchase_order_items,warehouse_id,uuid,YES,null
COL,purchase_order_items,notes,text,YES,null
COL,purchase_order_items,created_at,timestamp with time zone,YES,now()
COL,purchase_orders,id,uuid,NO,gen_random_uuid()
COL,purchase_orders,tenant_id,uuid,NO,null
COL,purchase_orders,company_id,uuid,NO,null
COL,purchase_orders,branch_id,uuid,YES,null
COL,purchase_orders,order_number,character varying(50),NO,null
COL,purchase_orders,order_date,date,NO,CURRENT_DATE
COL,purchase_orders,expected_delivery_date,date,YES,null
COL,purchase_orders,supplier_id,uuid,YES,null
COL,purchase_orders,supplier_name,character varying(200),YES,null
COL,purchase_orders,status,character varying(20),YES,'draft'::character varying
COL,purchase_orders,subtotal,numeric,YES,0
COL,purchase_orders,discount_amount,numeric,YES,0
COL,purchase_orders,tax_amount,numeric,YES,0
COL,purchase_orders,total_amount,numeric,YES,0
COL,purchase_orders,currency,character varying(3),YES,'SAR'::character varying
COL,purchase_orders,exchange_rate,numeric,YES,1
COL,purchase_orders,notes,text,YES,null
COL,purchase_orders,terms_and_conditions,text,YES,null
COL,purchase_orders,created_by,uuid,YES,null
COL,purchase_orders,created_at,timestamp with time zone,YES,now()
COL,purchase_orders,updated_at,timestamp with time zone,YES,now()
COL,purchase_orders,confirmation_status,character varying(30),YES,'draft'::character varying
COL,purchase_orders,confirmed_at,timestamp with time zone,YES,null
COL,purchase_orders,confirmed_by,uuid,YES,null
COL,purchase_orders,approval_status,character varying(30),YES,null
COL,purchase_orders,approved_by,uuid,YES,null
COL,purchase_orders,approved_at,timestamp with time zone,YES,null
COL,purchase_orders,approval_notes,text,YES,null
COL,purchase_orders,warehouse_id,uuid,YES,null
COL,purchase_orders,receipt_mode,text,NO,'direct'::text
COL,purchase_orders,quotation_id,uuid,YES,null
COL,purchase_quotation_items,id,uuid,NO,gen_random_uuid()
COL,purchase_quotation_items,tenant_id,uuid,NO,null
COL,purchase_quotation_items,company_id,uuid,NO,null
COL,purchase_quotation_items,quotation_id,uuid,NO,null
COL,purchase_quotation_items,product_id,uuid,YES,null
COL,purchase_quotation_items,material_id,uuid,YES,null
COL,purchase_quotation_items,variant_id,uuid,YES,null
COL,purchase_quotation_items,description,text,YES,null
COL,purchase_quotation_items,quantity,numeric,NO,0
COL,purchase_quotation_items,unit_id,uuid,YES,null
COL,purchase_quotation_items,unit,character varying(50),YES,null
COL,purchase_quotation_items,unit_price,numeric,YES,0
COL,purchase_quotation_items,discount_percent,numeric,YES,0
COL,purchase_quotation_items,discount_amount,numeric,YES,0
COL,purchase_quotation_items,tax_rate,numeric,YES,0
COL,purchase_quotation_items,tax_amount,numeric,YES,0
COL,purchase_quotation_items,subtotal,numeric,YES,0
COL,purchase_quotation_items,total,numeric,YES,0
COL,purchase_quotation_items,delivery_date,date,YES,null
COL,purchase_quotation_items,notes,text,YES,null
COL,purchase_quotation_items,created_at,timestamp with time zone,YES,now()
COL,purchase_quotation_items,updated_at,timestamp with time zone,YES,now()
COL,purchase_quotation_items,created_by,uuid,YES,null
COL,purchase_quotations,id,uuid,NO,gen_random_uuid()
COL,purchase_quotations,tenant_id,uuid,NO,null
COL,purchase_quotations,company_id,uuid,NO,null
COL,purchase_quotations,branch_id,uuid,YES,null
COL,purchase_quotations,quotation_number,character varying(50),NO,null
COL,purchase_quotations,supplier_quotation_number,character varying(100),YES,null
COL,purchase_quotations,quotation_date,date,NO,CURRENT_DATE
COL,purchase_quotations,supplier_id,uuid,NO,null
COL,purchase_quotations,supplier_name,character varying(200),YES,null
COL,purchase_quotations,request_id,uuid,YES,null
COL,purchase_quotations,valid_until,date,YES,null
COL,purchase_quotations,currency,character varying(3),YES,'SAR'::character varying
COL,purchase_quotations,exchange_rate,numeric,YES,1
COL,purchase_quotations,subtotal,numeric,YES,0
COL,purchase_quotations,tax_amount,numeric,YES,0
COL,purchase_quotations,total_amount,numeric,YES,0
COL,purchase_quotations,status,character varying(20),YES,'draft'::character varying
COL,purchase_quotations,notes,text,YES,null
COL,purchase_quotations,attachments,jsonb,YES,'[]'::jsonb
COL,purchase_quotations,created_by,uuid,YES,null
COL,purchase_quotations,created_at,timestamp with time zone,YES,now()
COL,purchase_quotations,updated_at,timestamp with time zone,YES,now()
COL,purchase_receipt_items,id,uuid,NO,gen_random_uuid()
COL,purchase_receipt_items,tenant_id,uuid,NO,null
COL,purchase_receipt_items,receipt_id,uuid,NO,null
COL,purchase_receipt_items,product_id,uuid,YES,null
COL,purchase_receipt_items,variant_id,uuid,YES,null
COL,purchase_receipt_items,shipment_item_id,uuid,YES,null
COL,purchase_receipt_items,quantity_received,numeric,NO,null
COL,purchase_receipt_items,quantity_accepted,numeric,YES,0
COL,purchase_receipt_items,quantity_rejected,numeric,YES,0
COL,purchase_receipt_items,unit_id,uuid,YES,null
COL,purchase_receipt_items,notes,text,YES,null
COL,purchase_receipt_items,created_at,timestamp with time zone,YES,now()
COL,purchase_receipt_items,material_id,uuid,YES,null
COL,purchase_receipts,id,uuid,NO,gen_random_uuid()
COL,purchase_receipts,tenant_id,uuid,NO,null
COL,purchase_receipts,company_id,uuid,NO,null
COL,purchase_receipts,branch_id,uuid,YES,null
COL,purchase_receipts,receipt_number,character varying(50),NO,null
COL,purchase_receipts,receipt_date,date,NO,CURRENT_DATE
COL,purchase_receipts,receipt_type,character varying(20),YES,'direct'::character varying
COL,purchase_receipts,shipment_id,uuid,YES,null
COL,purchase_receipts,order_id,uuid,YES,null
COL,purchase_receipts,invoice_id,uuid,YES,null
COL,purchase_receipts,supplier_id,uuid,YES,null
COL,purchase_receipts,warehouse_id,uuid,YES,null
COL,purchase_receipts,delivery_note_number,character varying(100),YES,null
COL,purchase_receipts,status,character varying(20),YES,'draft'::character varying
COL,purchase_receipts,notes,text,YES,null
COL,purchase_receipts,created_by,uuid,YES,null
COL,purchase_receipts,created_at,timestamp with time zone,YES,now()
COL,purchase_receipts,updated_at,timestamp with time zone,YES,now()
COL,purchase_receipts,draft_data,jsonb,YES,null
COL,purchase_receipts,journal_entry_id,uuid,YES,null
COL,purchase_request_items,id,uuid,NO,gen_random_uuid()
COL,purchase_request_items,tenant_id,uuid,NO,null
COL,purchase_request_items,company_id,uuid,NO,null
COL,purchase_request_items,request_id,uuid,NO,null
COL,purchase_request_items,product_id,uuid,YES,null
COL,purchase_request_items,material_id,uuid,YES,null
COL,purchase_request_items,variant_id,uuid,YES,null
COL,purchase_request_items,description,text,YES,null
COL,purchase_request_items,quantity_requested,numeric,NO,0
COL,purchase_request_items,unit_id,uuid,YES,null
COL,purchase_request_items,unit,character varying(50),YES,null
COL,purchase_request_items,estimated_price,numeric,YES,0
COL,purchase_request_items,notes,text,YES,null
COL,purchase_request_items,created_at,timestamp with time zone,YES,now()
COL,purchase_request_items,updated_at,timestamp with time zone,YES,now()
COL,purchase_request_items,created_by,uuid,YES,null
COL,purchase_requests,id,uuid,NO,gen_random_uuid()
COL,purchase_requests,tenant_id,uuid,NO,null
COL,purchase_requests,company_id,uuid,NO,null
COL,purchase_requests,branch_id,uuid,YES,null
COL,purchase_requests,request_number,character varying(50),NO,null
COL,purchase_requests,request_date,date,NO,CURRENT_DATE
COL,purchase_requests,requested_by,uuid,YES,null
COL,purchase_requests,department,character varying(100),YES,null
COL,purchase_requests,priority,character varying(20),YES,'normal'::character varying
COL,purchase_requests,required_date,date,YES,null
COL,purchase_requests,status,character varying(20),YES,'pending'::character varying
COL,purchase_requests,notes,text,YES,null
COL,purchase_requests,created_by,uuid,YES,null
COL,purchase_requests,created_at,timestamp with time zone,YES,now()
COL,purchase_requests,updated_at,timestamp with time zone,YES,now()
COL,purchase_return_items,id,uuid,NO,gen_random_uuid()
COL,purchase_return_items,tenant_id,uuid,NO,null
COL,purchase_return_items,company_id,uuid,NO,null
COL,purchase_return_items,return_id,uuid,NO,null
COL,purchase_return_items,product_id,uuid,YES,null
COL,purchase_return_items,material_id,uuid,YES,null
COL,purchase_return_items,variant_id,uuid,YES,null
COL,purchase_return_items,description,text,YES,null
COL,purchase_return_items,quantity_returned,numeric,NO,0
COL,purchase_return_items,unit_id,uuid,YES,null
COL,purchase_return_items,unit,character varying(50),YES,null
COL,purchase_return_items,unit_price,numeric,YES,0
